N,d_1,d_2,d_3,d_4,d_5,per
600,0,0,0,0,0,0,1,1.000000
600,5990,2815,1725,908,534,11972,392245,0.969478
600,4838,2717,1459,753,464,10230,357820,0.971410
600,5249,2923,1798,874,499,11343,345824,0.967200
600,6035,3647,1817,1114,589,13201,869154,0.984812
