N,d_1,d_2,d_3,d_4,d_5,per
400,59860,33104,17954,9572,4970,125460,998831,0.874393
400,73197,40771,22673,11990,6418,155049,953436,0.837379
400,60598,32928,17720,9123,4824,125193,1041114,0.879751
400,55303,29433,15822,8173,4230,112961,993791,0.886333
400,61197,34523,18266,9279,5005,128270,1025368,0.874903
