N,d_1,d_2,d_3,d_4,d_5,per
300,451859,260866,140593,74981,39189,967488,1075761,0.100648
300,466133,277312,154180,82971,43182,1023774,1097308,0.067013
300,457757,264807,143587,77118,40067,983333,1082118,0.091289
300,449989,265652,146175,76040,39448,977303,1088074,0.101805
300,468903,278057,152379,81514,42854,1023707,1108163,0.076213
